num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S000552;08/01/2024;20:20:00;M-30 CALZADA 2 P.K. 12.000;13XL00;12;USERA;Colisión lateral;Despejado;Turismo;Pasajero;De 15 a 17 años;Mujer;NULL;NULL;441211;4470603;N;NULL
2024S000552;08/01/2024;20:20:00;M-30 CALZADA 2 P.K. 12.000;13XL00;12;USERA;Colisión lateral;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;NULL;NULL;441211;4470603;N;NULL
2024S000553;08/01/2024;21:15:00;CALL. SAN MAXIMILIANO, 33;33;15;CIUDAD LINEAL;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;444561;4475132;N;NULL
2024S000553;08/01/2024;21:15:00;CALL. SAN MAXIMILIANO, 33;33;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;444561;4475132;N;NULL
2024S000553;08/01/2024;21:15:00;CALL. SAN MAXIMILIANO, 33;33;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;444561;4475132;N;NULL
2024S000554;08/01/2024;21:25:00;AUTOV. M-23 / 0,600;0;14;MORATALAZ;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;444760;4474179;N;NULL
2024S000554;08/01/2024;21:25:00;AUTOV. M-23 / 0,600;0;14;MORATALAZ;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;444760;4474179;N;NULL
2024S000556;08/01/2024;23:05:00;CALL. SERRANO / CALL. JUAN BRAVO;69;4;SALAMANCA;Colisión fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 años;Hombre;3;Ingreso superior a 24 horas;441757;4476043;N;NULL
2024S000556;08/01/2024;23:05:00;CALL. SERRANO / CALL. JUAN BRAVO;69;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;441757;4476043;N;NULL
2024S000556;08/01/2024;23:05:00;CALL. SERRANO / CALL. JUAN BRAVO;69;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441757;4476043;N;NULL
2024S000556;08/01/2024;23:05:00;CALL. SERRANO / CALL. JUAN BRAVO;69;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 6 a 9 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441757;4476043;N;NULL
2024S000556;08/01/2024;23:05:00;CALL. SERRANO / CALL. JUAN BRAVO;69;4;SALAMANCA;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 6 a 9 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441757;4476043;N;NULL
2024S000557;08/01/2024;22:20:00;AVDA. BUENOS AIRES / AVDA. ALBUFERA;2;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;444542;4471369;N;NULL
2024S000557;08/01/2024;22:20:00;AVDA. BUENOS AIRES / AVDA. ALBUFERA;2;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 65 a 69 años;Hombre;NULL;NULL;444542;4471369;N;NULL
2024S000557;08/01/2024;22:20:00;AVDA. BUENOS AIRES / AVDA. ALBUFERA;2;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;NULL;NULL;444542;4471369;N;NULL
2024S000558;08/01/2024;22:20:00;CALL. TUDESCOS / CALL. MIGUEL MOYA;4;1;CENTRO;Atropello a persona;Despejado;Ciclomotor;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440138;4474729;N;NULL
2024S000558;08/01/2024;22:20:00;CALL. TUDESCOS / CALL. MIGUEL MOYA;4;1;CENTRO;Atropello a persona;Despejado;Ciclomotor;Peatón;De 18 a 20 años;Mujer;1;Atención en urgencias sin posterior ingreso;440138;4474729;N;NULL
2024S000559;09/01/2024;1:40:00;CALL. FRAGATA / CALL. MATILDE HERNANDEZ;1;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;437788;4471700;N;NULL
2024S000559;09/01/2024;1:40:00;CALL. FRAGATA / CALL. MATILDE HERNANDEZ;1;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;437788;4471700;N;NULL
2024S000559;09/01/2024;1:40:00;CALL. FRAGATA / CALL. MATILDE HERNANDEZ;1;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;437788;4471700;N;NULL
2024S000559;09/01/2024;1:40:00;CALL. FRAGATA / CALL. MATILDE HERNANDEZ;1;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;437788;4471700;N;NULL
2024S000560;09/01/2024;6:10:00;AUTOV. M-30, 05XC50;05XC50;15;CIUDAD LINEAL;Colisión lateral;Despejado;Camión rígido;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;444049;4476369;N;NULL
2024S000560;09/01/2024;6:10:00;AUTOV. M-30, 05XC50;05XC50;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;444049;4476369;N;NULL
2024S000562;09/01/2024;7:30:00;CALL. VILLALONSO / AVDA. REAL DE PINTO;3;17;VILLAVERDE;Colisión lateral;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;440010;4466796;N;NULL
2024S000562;09/01/2024;7:30:00;CALL. VILLALONSO / AVDA. REAL DE PINTO;3;17;VILLAVERDE;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;440010;4466796;N;NULL
2024S000563;09/01/2024;7:15:00;CALL. LA ADRADA / CALL. CORRAL DE ALMAGUER;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;448227;4469014;N;NULL
2024S000563;09/01/2024;7:15:00;CALL. LA ADRADA / CALL. CORRAL DE ALMAGUER;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;448227;4469014;N;NULL
2024S000563;09/01/2024;7:15:00;CALL. LA ADRADA / CALL. CORRAL DE ALMAGUER;1;18;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 30 a 34 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;448227;4469014;N;NULL
2024S000564;09/01/2024;8:55:00;AVDA. PABLO NERUDA / CALL. MALGRAT DE MAR;5;13;PUENTE DE VALLECAS;Atropello a persona;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;445569;4471531;N;NULL
2024S000564;09/01/2024;8:55:00;AVDA. PABLO NERUDA / CALL. MALGRAT DE MAR;5;13;PUENTE DE VALLECAS;Atropello a persona;Nublado;Turismo;Peatón;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;445569;4471531;N;NULL
2024S000565;09/01/2024;7:59:00;CALL. CONDE DUQUE, 15;15;1;CENTRO;Atropello a persona;Despejado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;439819;4475626;N;NULL
2024S000565;09/01/2024;7:59:00;CALL. CONDE DUQUE, 15;15;1;CENTRO;Atropello a persona;Despejado;Turismo;Peatón;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439819;4475626;N;NULL
2024S000566;09/01/2024;9:10:00;CALL. SILVANO, 99;99;16;HORTALEZA;Vuelco;Nublado;Turismo;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446271;4479310;N;NULL
2024S000566;09/01/2024;9:10:00;CALL. SILVANO, 99;99;16;HORTALEZA;Vuelco;Nublado;Turismo;Conductor;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;446271;4479310;N;NULL
2024S000567;09/01/2024;9:16:00;CALL. PEDRO SALINAS / CALL. PABLO VIDAL;11;15;CIUDAD LINEAL;Colisión fronto-lateral;NULL;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;443807;4478852;N;NULL
2024S000567;09/01/2024;9:16:00;CALL. PEDRO SALINAS / CALL. PABLO VIDAL;11;15;CIUDAD LINEAL;Colisión fronto-lateral;NULL;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;443807;4478852;N;NULL
2024S000567;09/01/2024;9:16:00;CALL. PEDRO SALINAS / CALL. PABLO VIDAL;11;15;CIUDAD LINEAL;Colisión fronto-lateral;NULL;Turismo;Pasajero;De 15 a 17 años;Hombre;NULL;NULL;443807;4478852;N;NULL
2024S000568;09/01/2024;9:00:00;CALL. LOPEZ DE HOYOS, 86;86;5;CHAMARTÍN;Colisión frontal;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;442652;4477104;N;NULL
2024S000568;09/01/2024;9:00:00;CALL. LOPEZ DE HOYOS, 86;86;5;CHAMARTÍN;Colisión frontal;Despejado;Turismo;Conductor;De 50 a 54 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442652;4477104;N;NULL
2024S000569;09/01/2024;7:45:00;CALL. ALCALA, 369;369;15;CIUDAD LINEAL;Colisión lateral;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;445255;4476173;N;NULL
2024S000569;09/01/2024;7:45:00;CALL. ALCALA, 369;369;15;CIUDAD LINEAL;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445255;4476173;N;NULL
2024S000570;09/01/2024;9:10:00;CALL. FORTUNATA Y JACINTA, 31;31;6;TETUÁN;Colisión fronto-lateral;NULL;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;441034;4478382;N;NULL
2024S000570;09/01/2024;9:10:00;CALL. FORTUNATA Y JACINTA, 31;31;6;TETUÁN;Colisión fronto-lateral;NULL;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441034;4478382;N;NULL
2024S000571;08/01/2024;11:30:00;CALL. ALMERIA, 8;8;4;SALAMANCA;Choque contra obstáculo fijo;Despejado;Maquinaria de obras;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;443831;4475675;N;NULL
2024S000572;09/01/2024;8:55:00;CALL. AGUILAFUENTE, 1;1;9;MONCLOA-ARAVACA;Caída;Nublado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439683;4479264;N;NULL
2024S000573;09/01/2024;8:15:00;CALL. GENERAL CABRERA / CALL. SAN GERMAN;22;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;440990;4478650;N;NULL
2024S000573;09/01/2024;8:15:00;CALL. GENERAL CABRERA / CALL. SAN GERMAN;22;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;440990;4478650;N;NULL
2024S000573;09/01/2024;8:15:00;CALL. GENERAL CABRERA / CALL. SAN GERMAN;22;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;2;Ingreso inferior o igual a 24 horas;440990;4478650;N;NULL
2024S000574;09/01/2024;9:15:00;CALL. ALEJANDRO RODRIGUEZ, 25;25;6;TETUÁN;Colisión lateral;Despejado;Camión rígido;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439768;4478441;N;NULL
2024S000574;09/01/2024;9:15:00;CALL. ALEJANDRO RODRIGUEZ, 25;25;6;TETUÁN;Colisión lateral;Despejado;Furgoneta;Conductor;De 65 a 69 años;Hombre;NULL;NULL;439768;4478441;N;NULL
2024S000574;09/01/2024;9:15:00;CALL. ALEJANDRO RODRIGUEZ, 25;25;6;TETUÁN;Colisión lateral;Despejado;Todo terreno;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439768;4478441;N;NULL
2024S000575;09/01/2024;10:15:00;PASEO. CASTELLANA, 259A;259A;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;441760;4480751;N;NULL
2024S000575;09/01/2024;10:15:00;PASEO. CASTELLANA, 259A;259A;8;FUENCARRAL-EL PARDO;Colisión lateral;Despejado;Vehículo articulado;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441760;4480751;N;NULL
2024S000576;09/01/2024;8:50:00;AUTOV. M-30, 04RA60;04RA60;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;NULL;NULL;444135;4477269;N;NULL
2024S000576;09/01/2024;8:50:00;AUTOV. M-30, 04RA60;04RA60;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Furgoneta;Pasajero;De 25 a 29 años;Hombre;NULL;NULL;444135;4477269;N;NULL
2024S000576;09/01/2024;8:50:00;AUTOV. M-30, 04RA60;04RA60;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;444135;4477269;N;NULL
2024S000576;09/01/2024;8:50:00;AUTOV. M-30, 04RA60;04RA60;15;CIUDAD LINEAL;Colisión múltiple;Despejado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;444135;4477269;N;NULL
2024S000577;09/01/2024;9:00:00;AUTOV. M-30, 00NC80;00NC80;5;CHAMARTÍN;Colisión múltiple;Despejado;Furgoneta;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;442827;4480968;N;NULL
2024S000577;09/01/2024;9:00:00;AUTOV. M-30, 00NC80;00NC80;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Conductor;De 25 a 29 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;442827;4480968;N;NULL
2024S000577;09/01/2024;9:00:00;AUTOV. M-30, 00NC80;00NC80;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;442827;4480968;N;NULL
2024S000577;09/01/2024;9:00:00;AUTOV. M-30, 00NC80;00NC80;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;442827;4480968;N;NULL
2024S000577;09/01/2024;9:00:00;AUTOV. M-30, 00NC80;00NC80;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;442827;4480968;N;NULL
2024S000577;09/01/2024;9:00:00;AUTOV. M-30, 00NC80;00NC80;5;CHAMARTÍN;Colisión múltiple;Despejado;Turismo;Pasajero;De 10 a 14 años;Mujer;14;Sin asistencia sanitaria;442827;4480968;N;NULL
2024S000578;08/01/2024;12:42:00;AUTOV. M-30, 00RN03;00RN03;15;CIUDAD LINEAL;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 65 a 69 años;Hombre;NULL;NULL;442958;4480518;N;NULL
2024S000578;08/01/2024;12:42:00;AUTOV. M-30, 00RN03;00RN03;15;CIUDAD LINEAL;Colisión lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;442958;4480518;N;NULL
2024S000579;09/01/2024;10:05:00;CALL. JERONIMA LLORENTE, 1;1;6;TETUÁN;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;440226;4478656;N;NULL
2024S000582;09/01/2024;10:25:00;CALL. MESENA, 33;33;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443822;4479515;N;NULL
2024S000582;09/01/2024;10:25:00;CALL. MESENA, 33;33;15;CIUDAD LINEAL;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;443822;4479515;N;NULL
2024S000583;09/01/2024;13:00:00;CALL. JOSE ORTEGA Y GASSET / CALL. VELAZQUEZ;16;4;SALAMANCA;Colisión lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441999;4475731;N;NULL
2024S000583;09/01/2024;13:00:00;CALL. JOSE ORTEGA Y GASSET / CALL. VELAZQUEZ;16;4;SALAMANCA;Colisión lateral;Despejado;Turismo;Conductor;De 60 a 64 años;Mujer;14;Sin asistencia sanitaria;441999;4475731;N;NULL
2024S000586;09/01/2024;11:35:00;AVDA. ANDALUCIA / CALL. UNANIMIDAD;49;17;VILLAVERDE;Choque contra obstáculo fijo;Despejado;Camión rígido;Conductor;De 55 a 59 años;Mujer;NULL;NULL;441080;4468250;N;NULL
2024S000587;09/01/2024;13:28:00;CALL. SIMPATIA / AVDA. MIGUEL DELIBES;1;19;VICÁLVARO;Alcance;Despejado;Turismo;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;452891;4472650;N;NULL
2024S000587;09/01/2024;13:28:00;CALL. SIMPATIA / AVDA. MIGUEL DELIBES;1;19;VICÁLVARO;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;452891;4472650;N;NULL
2024S000588;09/01/2024;13:10:00;CALL. CARTAGENA / CALL. AZCONA;32;4;SALAMANCA;Colisión fronto-lateral;Nublado;Otros vehículos con motor;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443137;4476117;N;NULL
2024S000588;09/01/2024;13:10:00;CALL. CARTAGENA / CALL. AZCONA;32;4;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;443137;4476117;N;NULL
2024S000589;08/01/2024;20:30:00;CALL. ALBASANZ / CALL. SAN ROMUALDO;71;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447259;4476671;N;NULL
2024S000589;08/01/2024;20:30:00;CALL. ALBASANZ / CALL. SAN ROMUALDO;71;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;447259;4476671;N;NULL
2024S000590;09/01/2024;13:50:00;CALL. NUESTRA SEÑORA DE VALVERDE, 2;2;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Nublado;Turismo;Conductor;De 40 a 44 años;Hombre;NULL;NULL;441979;4484682;N;NULL
2024S000592;09/01/2024;14:15:00;CALL. LAS SANTERAS / CALL. LA HUERTA DE LOS RUEDA;39;19;VICÁLVARO;Alcance;Despejado;Furgoneta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;449919;4471343;N;NULL
2024S000592;09/01/2024;14:15:00;CALL. LAS SANTERAS / CALL. LA HUERTA DE LOS RUEDA;39;19;VICÁLVARO;Alcance;Despejado;Furgoneta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;449919;4471343;N;NULL
2024S000601;09/01/2024;14:30:00;CALL. PRINCESA, 31;31;9;MONCLOA-ARAVACA;Alcance;Despejado;Ciclomotor;Conductor;De 40 a 44 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439386;4475527;N;NULL
2024S000601;09/01/2024;14:30:00;CALL. PRINCESA, 31;31;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;439386;4475527;N;NULL
2024S000616;09/01/2024;16:23:00;AUTOV. M-30, CALZADA 1 , PK32;32RA14;5;CHAMARTÍN;Otro;NULL;Motocicleta > 125cc;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442527;4481664;N;NULL
2024S000627;09/01/2024;15:15:00;CALL. DATIL, 5;5;11;CARABANCHEL;Colisión múltiple;Nublado;Turismo;Conductor;De 21 a 24 años;Mujer;NULL;NULL;436425;4469828;N;NULL
2024S000627;09/01/2024;15:15:00;CALL. DATIL, 5;5;11;CARABANCHEL;Colisión múltiple;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;436425;4469828;N;NULL
2024S000627;09/01/2024;15:15:00;CALL. DATIL, 5;5;11;CARABANCHEL;Colisión múltiple;Nublado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;436425;4469828;N;NULL
2024S000627;09/01/2024;15:15:00;CALL. DATIL, 5;5;11;CARABANCHEL;Colisión múltiple;Nublado;Turismo;Pasajero;De 21 a 24 años;Mujer;NULL;NULL;436425;4469828;N;NULL
2024S000679;09/01/2024;15:24:00;CALL. GUZMAN EL BUENO, 135;135;7;CHAMBERÍ;Colisión múltiple;Nublado;Furgoneta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439573;4477191;N;NULL
2024S000679;09/01/2024;15:24:00;CALL. GUZMAN EL BUENO, 135;135;7;CHAMBERÍ;Colisión múltiple;Nublado;Furgoneta;Pasajero;De 55 a 59 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;439573;4477191;N;NULL
2024S000679;09/01/2024;15:24:00;CALL. GUZMAN EL BUENO, 135;135;7;CHAMBERÍ;Colisión múltiple;Nublado;Turismo;Conductor;De 35 a 39 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439573;4477191;N;NULL
2024S000679;09/01/2024;15:24:00;CALL. GUZMAN EL BUENO, 135;135;7;CHAMBERÍ;Colisión múltiple;Nublado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;439573;4477191;N;NULL
2024S000679;09/01/2024;15:24:00;CALL. GUZMAN EL BUENO, 135;135;7;CHAMBERÍ;Colisión múltiple;Nublado;Turismo;Pasajero;De 55 a 59 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439573;4477191;N;NULL
2024S000682;09/01/2024;16:20:00;CALL. AYALA, 1;1;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;441553;4475486;N;NULL
2024S000682;09/01/2024;16:20:00;CALL. AYALA, 1;1;4;SALAMANCA;Alcance;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;441553;4475486;N;NULL
2024S000684;09/01/2024;15:55:00;CALL. CONDE DE PEÑALVER / CALL. JUAN BRAVO;76;4;SALAMANCA;Caída;Despejado;Motocicleta hasta 125cc;Conductor;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;442741;4475972;N;NULL
2024S000684;09/01/2024;15:55:00;CALL. CONDE DE PEÑALVER / CALL. JUAN BRAVO;76;4;SALAMANCA;Caída;Despejado;VMU eléctrico;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;442741;4475972;N;NULL
2024S000691;09/01/2024;17:00:00;CALL. GENERAL RICARDOS, 184;184;11;CARABANCHEL;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;437652;4470936;N;NULL
2024S000691;09/01/2024;17:00:00;CALL. GENERAL RICARDOS, 184;184;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;437652;4470936;N;NULL
2024S000713;09/01/2024;17:07:00;GTA. SAN ANTONIO DE LA FLORIDA / GTA. SAN ANTONIO DE LA FLORIDA;1;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;14;Sin asistencia sanitaria;438400;4475215;N;NULL
2024S000713;09/01/2024;17:07:00;GTA. SAN ANTONIO DE LA FLORIDA / GTA. SAN ANTONIO DE LA FLORIDA;1;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Peatón;De 10 a 14 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438400;4475215;N;NULL
2024S000726;09/01/2024;16:28:00;PLAZA. REPUBLICA DE CHILE, 0;0;9;MONCLOA-ARAVACA;Otro;Despejado;Turismo;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;437687;4476230;N;NULL
2024S000726;09/01/2024;16:28:00;PLAZA. REPUBLICA DE CHILE, 0;0;9;MONCLOA-ARAVACA;Otro;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;14;Sin asistencia sanitaria;437687;4476230;N;NULL
2024S000726;09/01/2024;16:28:00;PLAZA. REPUBLICA DE CHILE, 0;0;9;MONCLOA-ARAVACA;Otro;Despejado;Turismo;Pasajero;Más de 74 años;Mujer;2;Ingreso inferior o igual a 24 horas;437687;4476230;N;NULL
2024S000732;09/01/2024;17:40:00;AVDA. ENTREVIAS / CALL. SERENA;84;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Motocicleta > 125cc;Conductor;De 60 a 64 años;Hombre;2;Ingreso inferior o igual a 24 horas;443505;4470046;N;NULL
2024S000732;09/01/2024;17:40:00;AVDA. ENTREVIAS / CALL. SERENA;84;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;443505;4470046;N;NULL
2024S000732;09/01/2024;17:40:00;AVDA. ENTREVIAS / CALL. SERENA;84;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;443505;4470046;N;NULL
2024S000732;09/01/2024;17:40:00;AVDA. ENTREVIAS / CALL. SERENA;84;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Pasajero;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;443505;4470046;N;NULL
2024S000732;09/01/2024;17:40:00;AVDA. ENTREVIAS / CALL. SERENA;84;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Turismo;Pasajero;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;443505;4470046;N;NULL
2024S000733;09/01/2024;16:02:00;CALL. DOCTOR ESQUERDO, 95;95;3;RETIRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;443214;4474174;N;NULL
2024S000733;09/01/2024;16:02:00;CALL. DOCTOR ESQUERDO, 95;95;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;14;Sin asistencia sanitaria;443214;4474174;N;NULL
2024S000734;09/01/2024;17:35:00;PASEO. CASTELLANA, 194;194;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Furgoneta;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;441526;4479253;N;NULL
